Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Bind,OG LDN UTD,8,7,1,,M3 Champions,13,8,5,,50:34
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Icebox,OG LDN UTD,15,6,6,3,M3 Champions,13,6,6,1,1:05:17
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,OG LDN UTD vs M3 Champions,Ascent,OG LDN UTD,8,3,5,,M3 Champions,13,4,9,,
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Breeze,Team Liquid,13,6,7,,Natus Vincere,9,3,6,,50:54
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Semifinals,Team Liquid vs Natus Vincere,Fracture,Team Liquid,13,7,6,,Natus Vincere,11,6,5,,54:18
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Bind,Natus Vincere,10,5,5,,G2 Esports,13,6,7,,1:21:02
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,Natus Vincere vs G2 Esports,Haven,Natus Vincere,3,1,2,,G2 Esports,13,2,11,,34:53
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Breeze,OG LDN UTD,19,8,4,7,Guild Esports,17,8,4,5,1:27:42
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 2,OG LDN UTD vs Guild Esports,Haven,OG LDN UTD,13,5,8,,Guild Esports,10,3,7,,54:20
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Breeze,M3 Champions,8,4,4,,Team Liquid,13,5,8,,1:00:03
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Bind,M3 Champions,13,7,6,,Team Liquid,8,3,5,,42:16
Champions Tour EMEA: Last Chance Qualifier,Main Event,Upper Final,M3 Champions vs Team Liquid,Icebox,M3 Champions,18,8,4,6,Team Liquid,16,8,4,4,
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Bind,G2 Esports,13,7,6,,OG LDN UTD,8,3,5,,47:43
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Round 3,G2 Esports vs OG LDN UTD,Haven,G2 Esports,13,5,8,,OG LDN UTD,11,4,7,,50:36
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Bind,Team Liquid,10,7,3,,G2 Esports,13,8,5,,55:46
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Icebox,Team Liquid,13,8,5,,G2 Esports,10,6,4,,58:20
Champions Tour EMEA: Last Chance Qualifier,Main Event,Lower Final,Team Liquid vs G2 Esports,Haven,Team Liquid,13,5,8,,G2 Esports,8,1,7,,
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,M3 Champions vs Team Liquid,Bind,M3 Champions,13,7,6,,Team Liquid,8,3,5,,51:23
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,M3 Champions vs Team Liquid,Icebox,M3 Champions,11,5,6,,Team Liquid,13,6,7,,1:00:03
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,M3 Champions vs Team Liquid,Ascent,M3 Champions,6,4,2,,Team Liquid,13,5,8,,41:20
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,M3 Champions vs Team Liquid,Breeze,M3 Champions,8,5,3,,Team Liquid,13,6,7,,58:39
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,EDward Gaming vs Incheon On Sla2ers,Fracture,EDward Gaming,13,11,2,,Incheon On Sla2ers,3,2,1,,38:30
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,EDward Gaming vs Incheon On Sla2ers,Icebox,EDward Gaming,13,7,6,,Incheon On Sla2ers,7,2,5,,54:09
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,Maru Gaming vs REJECT,Split,Maru Gaming,8,5,3,,REJECT,13,6,7,,57:45
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,Maru Gaming vs REJECT,Icebox,Maru Gaming,9,3,6,,REJECT,13,4,9,,48:58
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,Ascent,Crazy Raccoon,7,2,5,,DAMWON Gaming,13,3,10,,48:57
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,Bind,Crazy Raccoon,13,7,6,,DAMWON Gaming,7,2,5,,46:57
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,Crazy Raccoon vs DAMWON Gaming,Split,Crazy Raccoon,14,5,7,2,DAMWON Gaming,12,5,7,0,
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,NORTHEPTION vs KONE eSports Club,Haven,NORTHEPTION,13,11,2,,KONE eSports Club,1,0,1,,48:51
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Quarterfinals,NORTHEPTION vs KONE eSports Club,Split,NORTHEPTION,13,7,6,,KONE eSports Club,7,2,5,,48:36
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 1,Incheon On Sla2ers vs Maru Gaming,Fracture,Incheon On Sla2ers,13,8,5,,Maru Gaming,11,7,4,,50:18
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 1,Incheon On Sla2ers vs Maru Gaming,Bind,Incheon On Sla2ers,13,9,4,,Maru Gaming,9,6,3,,49:59
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 1,DAMWON Gaming vs KONE eSports Club,Haven,DAMWON Gaming,10,7,3,,KONE eSports Club,13,8,5,,57:37
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 1,DAMWON Gaming vs KONE eSports Club,Ascent,DAMWON Gaming,10,2,8,,KONE eSports Club,13,3,10,,56:15
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Semifinals,EDward Gaming vs REJECT,Fracture,EDward Gaming,13,9,4,,REJECT,3,0,3,,30:35
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Semifinals,EDward Gaming vs REJECT,Bind,EDward Gaming,13,6,7,,REJECT,11,5,6,,49:27
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,Breeze,Crazy Raccoon,13,3,9,1,NORTHEPTION,15,3,9,3,1:06:00
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,Haven,Crazy Raccoon,13,7,6,,NORTHEPTION,10,5,5,,51:06
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Semifinals,Crazy Raccoon vs NORTHEPTION,Split,Crazy Raccoon,5,4,1,,NORTHEPTION,13,5,8,,
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 2,Crazy Raccoon vs Incheon On Sla2ers,Icebox,Crazy Raccoon,5,3,2,,Incheon On Sla2ers,13,4,9,,43:36
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 2,Crazy Raccoon vs Incheon On Sla2ers,Bind,Crazy Raccoon,5,4,1,,Incheon On Sla2ers,13,5,8,,47:22
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 2,REJECT vs KONE eSports Club,Ascent,REJECT,1,1,0,,KONE eSports Club,13,2,11,,36:13
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 2,REJECT vs KONE eSports Club,Split,REJECT,4,2,2,,KONE eSports Club,13,3,10,,40:17
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Final,EDward Gaming vs NORTHEPTION,Ascent,EDward Gaming,13,7,6,,NORTHEPTION,8,3,5,,51:37
Champions Tour East Asia: Last Chance Qualifier,Main Event,Upper Final,EDward Gaming vs NORTHEPTION,Bind,EDward Gaming,21,7,5,9,NORTHEPTION,19,7,5,7,1:32:38
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,Split,Incheon On Sla2ers,10,7,3,,KONE eSports Club,13,8,5,,58:12
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,Bind,Incheon On Sla2ers,13,7,6,,KONE eSports Club,8,3,5,,45:30
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Round 3,Incheon On Sla2ers vs KONE eSports Club,Haven,Incheon On Sla2ers,13,5,8,,KONE eSports Club,8,1,7,,
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Final,NORTHEPTION vs Incheon On Sla2ers,Bind,NORTHEPTION,9,2,7,,Incheon On Sla2ers,13,3,10,,53:17
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Final,NORTHEPTION vs Incheon On Sla2ers,Split,NORTHEPTION,13,11,2,,Incheon On Sla2ers,8,7,1,,51:00
Champions Tour East Asia: Last Chance Qualifier,Main Event,Lower Final,NORTHEPTION vs Incheon On Sla2ers,Ascent,NORTHEPTION,11,3,8,,Incheon On Sla2ers,13,4,9,,
Champions Tour East Asia: Last Chance Qualifier,Main Event,Grand Final,EDward Gaming vs Incheon On Sla2ers,Fracture,EDward Gaming,13,9,4,,Incheon On Sla2ers,4,1,3,,41:06
Champions Tour East Asia: Last Chance Qualifier,Main Event,Grand Final,EDward Gaming vs Incheon On Sla2ers,Haven,EDward Gaming,13,7,6,,Incheon On Sla2ers,11,6,5,,54:25
Champions Tour East Asia: Last Chance Qualifier,Main Event,Grand Final,EDward Gaming vs Incheon On Sla2ers,Split,EDward Gaming,13,6,7,,Incheon On Sla2ers,9,3,6,,56:25
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,ORDER vs Fancy United Esports,Ascent,ORDER,13,6,7,,Fancy United Esports,11,5,6,,51:00
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,ORDER vs Fancy United Esports,Fracture,ORDER,13,10,3,,Fancy United Esports,6,4,2,,37:32
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,CERBERUS Esports vs Alter Ego,Haven,CERBERUS Esports,10,4,6,,Alter Ego,13,5,8,,44:44
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,CERBERUS Esports vs Alter Ego,Bind,CERBERUS Esports,7,5,2,,Alter Ego,13,6,7,,39:46
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Griffin E-Sports vs BOOM Esports,Haven,Griffin E-Sports,6,5,1,,BOOM Esports,13,6,7,,41:08
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Griffin E-Sports vs BOOM Esports,Split,Griffin E-Sports,13,7,6,,BOOM Esports,10,5,5,,1:08:15
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Griffin E-Sports vs BOOM Esports,Fracture,Griffin E-Sports,1,1,0,,BOOM Esports,13,2,11,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Made in Thailand vs Team Secret,Haven,Made in Thailand,13,6,7,,Team Secret,6,0,6,,36:53
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Made in Thailand vs Team Secret,Ascent,Made in Thailand,6,4,2,,Team Secret,13,5,8,,38:27
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,Made in Thailand vs Team Secret,Bind,Made in Thailand,9,6,3,,Team Secret,13,7,6,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,ONIC G vs ORDER,Breeze,ONIC G,13,7,6,,ORDER,6,1,5,,38:01
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,ONIC G vs ORDER,Ascent,ONIC G,13,7,6,,ORDER,9,4,5,,43:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,BLEED vs Alter Ego,Bind,BLEED,13,10,3,,Alter Ego,3,1,2,,31:48
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Quarterfinals,BLEED vs Alter Ego,Haven,BLEED,13,6,7,,Alter Ego,10,4,6,,46:07
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Griffin E-Sports vs CERBERUS Esports,Haven,Griffin E-Sports,13,7,6,,CERBERUS Esports,7,2,5,,35:40
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Griffin E-Sports vs CERBERUS Esports,Breeze,Griffin E-Sports,11,7,4,,CERBERUS Esports,13,8,5,,46:36
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Griffin E-Sports vs CERBERUS Esports,Bind,Griffin E-Sports,7,4,3,,CERBERUS Esports,13,5,8,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Made in Thailand vs Fancy United Esports,Icebox,Made in Thailand,10,5,5,,Fancy United Esports,13,6,7,,58:19
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Made in Thailand vs Fancy United Esports,Ascent,Made in Thailand,18,7,5,6,Fancy United Esports,16,7,5,4,1:18:41
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 1,Made in Thailand vs Fancy United Esports,Fracture,Made in Thailand,13,7,6,,Fancy United Esports,6,1,5,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Semifinals,ONIC G vs BOOM Esports,Breeze,ONIC G,10,6,4,,BOOM Esports,13,7,6,,52:51
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Semifinals,ONIC G vs BOOM Esports,Fracture,ONIC G,17,6,6,5,BOOM Esports,19,6,6,7,1:15:26
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Semifinals,BLEED vs Team Secret,Icebox,BLEED,13,9,4,,Team Secret,6,3,3,,37:40
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Semifinals,BLEED vs Team Secret,Bind,BLEED,13,9,4,,Team Secret,5,2,3,,43:28
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 2,ORDER vs CERBERUS Esports,Breeze,ORDER,13,7,6,,CERBERUS Esports,5,0,5,,34:16
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 2,ORDER vs CERBERUS Esports,Ascent,ORDER,13,11,2,,CERBERUS Esports,2,1,1,,27:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 2,Alter Ego vs Made in Thailand,Haven,Alter Ego,16,9,3,4,Made in Thailand,14,9,3,2,1:00:29
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 2,Alter Ego vs Made in Thailand,Fracture,Alter Ego,9,5,4,,Made in Thailand,13,6,7,,39:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 2,Alter Ego vs Made in Thailand,Bind,Alter Ego,12,5,7,0,Made in Thailand,14,5,7,2,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 3,Team Secret vs ORDER,Icebox,Team Secret,13,9,4,,ORDER,5,2,3,,36:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 3,Team Secret vs ORDER,Ascent,Team Secret,5,3,2,,ORDER,13,4,9,,36:24
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 3,Team Secret vs ORDER,Breeze,Team Secret,13,8,5,,ORDER,11,7,4,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 3,ONIC G vs Made in Thailand,Breeze,ONIC G,13,4,9,,Made in Thailand,11,3,8,,56:17
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 3,ONIC G vs Made in Thailand,Icebox,ONIC G,13,6,7,,Made in Thailand,11,5,6,,54:40
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Final,BOOM Esports vs BLEED,Breeze,BOOM Esports,13,4,9,,BLEED,11,3,8,,53:50
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Final,BOOM Esports vs BLEED,Bind,BOOM Esports,11,8,3,,BLEED,13,9,4,,52:27
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Final,BOOM Esports vs BLEED,Haven,BOOM Esports,13,7,6,,BLEED,7,2,5,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 4,Team Secret vs ONIC G,Fracture,Team Secret,11,4,7,,ONIC G,13,5,8,,54:44
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 4,Team Secret vs ONIC G,Haven,Team Secret,13,6,7,,ONIC G,11,5,6,,52:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Round 4,Team Secret vs ONIC G,Breeze,Team Secret,11,5,6,,ONIC G,13,6,7,,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Final,BLEED vs ONIC G,Ascent,BLEED,13,7,6,,ONIC G,10,5,5,,50:13
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Final,BLEED vs ONIC G,Icebox,BLEED,10,6,4,,ONIC G,13,7,6,,54:35
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Final,BLEED vs ONIC G,Haven,BLEED,12,7,5,0,ONIC G,14,7,5,2,
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Bind,BOOM Esports,13,6,7,,ONIC G,10,4,6,,48:23
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Haven,BOOM Esports,14,8,4,2,ONIC G,12,8,4,0,52:08
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Fracture,BOOM Esports,11,5,6,,ONIC G,13,6,7,,45:01
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,BOOM Esports vs ONIC G,Icebox,BOOM Esports,13,4,9,,ONIC G,11,3,8,,56:55
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),DRX vs NORTHEPTION,Ascent,DRX,13,8,5,,NORTHEPTION,8,4,4,,59:59
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),DRX vs NORTHEPTION,Bind,DRX,13,11,2,,NORTHEPTION,1,0,1,,40:01
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Fracture,LOUD,13,8,5,,KRÜ Esports,10,6,4,,1:04:41
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Haven,LOUD,9,5,4,,KRÜ Esports,13,6,7,,50:09
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD vs KRÜ Esports,Icebox,LOUD,10,7,3,,KRÜ Esports,13,8,5,,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),OpTic Gaming vs Guild Esports,Icebox,OpTic Gaming,11,4,7,,Guild Esports,13,5,8,,1:09:30
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),OpTic Gaming vs Guild Esports,Split,OpTic Gaming,14,4,8,2,Guild Esports,16,4,8,4,1:08:42
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Bind,FunPlus Phoenix,14,5,7,2,XERXIA Esports,12,5,7,0,1:11:49
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Ascent,FunPlus Phoenix,9,5,4,,XERXIA Esports,13,6,7,,43:57
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix vs XERXIA Esports,Haven,FunPlus Phoenix,13,7,6,,XERXIA Esports,10,5,5,,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Bind,Guild Esports,12,7,5,0,KRÜ Esports,14,7,5,2,1:02:13
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Fracture,Guild Esports,13,9,4,,KRÜ Esports,6,3,3,,47:36
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports vs KRÜ Esports,Icebox,Guild Esports,16,5,7,4,KRÜ Esports,14,5,7,2,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Haven,FunPlus Phoenix,13,5,8,,DRX,8,1,7,,1:03:36
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Fracture,FunPlus Phoenix,6,3,3,,DRX,13,4,9,,41:51
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix vs DRX,Breeze,FunPlus Phoenix,6,3,3,,DRX,13,4,9,,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Split,XERXIA Esports,13,8,5,,NORTHEPTION,9,5,4,,51:41
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Haven,XERXIA Esports,8,4,4,,NORTHEPTION,13,5,8,,45:29
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports vs NORTHEPTION,Bind,XERXIA Esports,13,6,6,1,NORTHEPTION,15,6,6,3,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Ascent,OpTic Gaming,8,6,2,,LOUD,13,7,6,,53:58
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Fracture,OpTic Gaming,13,8,5,,LOUD,8,4,4,,47:02
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming vs LOUD,Split,OpTic Gaming,14,5,7,2,LOUD,12,5,7,0,
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix vs NORTHEPTION,Fracture,FunPlus Phoenix,13,7,6,,NORTHEPTION,9,4,5,,54:35
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix vs NORTHEPTION,Ascent,FunPlus Phoenix,13,9,4,,NORTHEPTION,9,6,3,,52:02
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports vs OpTic Gaming,Split,KRÜ Esports,7,7,0,,OpTic Gaming,13,8,5,,51:22
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports vs OpTic Gaming,Haven,KRÜ Esports,6,2,4,,OpTic Gaming,13,3,10,,37:28
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Paper Rex vs Guild Esports,Ascent,Paper Rex,13,8,5,,Guild Esports,4,0,4,,36:24
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Paper Rex vs Guild Esports,Fracture,Paper Rex,14,6,6,2,Guild Esports,12,6,6,0,53:38
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,FNATIC vs FunPlus Phoenix,Icebox,FNATIC,13,4,9,,FunPlus Phoenix,10,2,8,,1:00:53
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,FNATIC vs FunPlus Phoenix,Haven,FNATIC,13,10,3,,FunPlus Phoenix,4,2,2,,35:22
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Ascent,Leviatán,13,11,2,,DRX,6,5,1,,57:04
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Breeze,Leviatán,5,4,1,,DRX,13,5,8,,41:41
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Leviatán vs DRX,Haven,Leviatán,11,3,8,,DRX,13,4,9,,
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,XSET vs OpTic Gaming,Haven,XSET,7,2,5,,OpTic Gaming,13,3,10,,55:03
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,XSET vs OpTic Gaming,Bind,XSET,6,4,2,,OpTic Gaming,13,5,8,,46:42
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Ascent,Guild Esports,11,5,6,,FunPlus Phoenix,13,6,7,,1:08:45
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Breeze,Guild Esports,13,12,1,,FunPlus Phoenix,3,3,0,,36:12
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports vs FunPlus Phoenix,Bind,Guild Esports,4,3,1,,FunPlus Phoenix,13,4,9,,
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Leviatán vs XSET,Split,Leviatán,9,4,5,,XSET,13,5,8,,1:08:35
